DEPTH,BS,CALI,CHKS,VP,VS,GR,GRN,NPHI,PHIE,PHIT,RD,RHOB,RM,RS,SWE,VSH
10176.5,8.5,7.5993,2181.8796,3608.6465,2215.3757,74.3963,82.3963,0.1354,0.1847,0.1923,29.9888,2.3142,24.7491,15.7685,0.2828,8.46
10177.0,8.5,7.6128,2181.9614,3645.6667,2252.1309,73.5197,81.5197,0.1364,0.1858,0.1932,38.3243,2.3134,33.2541,21.0549,0.2774,8.23
10177.5,8.5,7.58,2182.0432,3698.4277,2280.0105,71.8629,79.8629,0.1319,0.1902,0.1972,41.163,2.2996,34.7528,21.2516,0.2543,7.8
10178.0,8.5,7.5811,2182.1252,3706.3069,2287.2273,70.1765,78.1765,0.1301,0.1994,0.206,42.5273,2.2763,35.8931,22.0925,0.2325,7.37
10178.5,8.5,7.5699,2182.207,3705.8428,2278.4731,70.8851,78.8851,0.1301,0.2119,0.2187,41.8445,2.2437,36.4521,22.9873,0.2103,7.55
10179.0,8.5,7.5785,2182.2888,3667.72,2255.2754,71.7762,79.7762,0.1285,0.2237,0.2307,46.4211,2.2108,42.3152,28.1777,0.1794,7.78
10179.5,8.5,7.5696,2182.3706,3630.0017,2187.7612,72.009,80.009,0.1325,0.232,0.2391,52.1253,2.1934,47.8809,30.3765,0.1552,7.84
10180.0,8.5,7.5691,2182.4524,3571.9309,2157.5645,72.3233,80.3233,0.1334,0.2363,0.2434,56.694,2.183,53.1984,31.2265,0.1366,7.92
10180.5,8.5,7.5815,2182.5342,3512.7671,2118.915,69.4087,77.4087,0.1271,0.2398,0.2463,62.6608,2.171,56.7221,32.7585,0.1214,7.18
10181.0,8.5,7.584,2182.616,3410.1816,2078.1091,65.6198,73.6198,0.1253,0.2438,0.2494,68.3317,2.1635,59.8606,34.2505,0.1213,6.25
10181.5,8.5,7.5955,2182.698,3354.667,2055.3904,64.4594,72.4594,0.1283,0.2456,0.2509,64.4258,2.1635,56.49,29.7748,0.1341,5.82
10182.0,8.5,7.5805,2182.7798,3341.7205,2022.3708,64.7345,72.7345,0.1262,0.2433,0.2486,66.7572,2.1669,60.6071,30.6574,0.1461,5.89
10182.5,8.5,7.5955,2182.8616,3342.3105,2006.9467,63.8126,71.8126,0.1256,0.2413,0.2464,76.6937,2.1725,75.1107,41.7347,0.1592,5.67
10183.0,8.5,7.592,2182.9434,3366.6089,2007.9766,63.3484,71.3484,0.1192,0.2364,0.2414,74.2082,2.179,71.4796,39.0974,0.1822,5.56
10183.5,8.5,7.5825,2183.0251,3352.7959,2003.7933,65.268,73.268,0.1103,0.2209,0.2264,53.9618,2.2067,46.8479,27.274,0.1865,6.17
10184.0,8.5,7.5975,2183.1069,3323.9839,2011.0675,67.7766,75.7766,0.0946,0.1783,0.1844,66.7722,2.2958,65.0061,49.0371,0.2037,6.77
10184.5,8.5,7.6308,2183.1887,3286.4553,2014.7577,69.6233,77.6233,0.0741,0.1206,0.1271,75.7749,2.4183,78.4567,71.844,0.262,7.23
10185.0,8.5,7.5544,2183.2708,3274.0715,2007.7161,70.2415,78.2415,0.0566,0.0818,0.0889,74.8392,2.4942,76.3576,69.6199,0.2709,7.92
10185.5,8.5,7.8181,2183.3525,3316.3311,2014.5338,67.6245,75.6245,0.0499,0.0728,0.0795,69.88,2.5114,67.3276,54.1211,0.2502,7.44
10186.0,8.5,7.7659,2183.4343,3477.6497,2054.4663,66.3439,74.3439,0.0511,0.0791,0.0849,63.2761,2.5009,59.5951,44.3255,0.3088,6.54
10186.5,8.5,7.8932,2183.5161,3775.9644,2180.3635,67.8988,75.8988,0.0687,0.0978,0.1045,54.1434,2.4695,52.1749,38.7074,0.3509,7.39
10187.0,8.5,7.8498,2183.5979,4203.3784,2414.6133,69.7285,77.7285,0.0993,0.1385,0.1451,41.5857,2.3999,39.0675,27.5678,0.2986,7.28
10187.5,8.5,7.6545,2183.6797,4627.8301,2735.05,71.72,79.72,0.1221,0.1825,0.1895,31.9477,2.3093,29.4297,20.377,0.2748,7.76
10188.0,8.5,7.6331,2183.7615,4960.6631,3020.0344,74.2875,82.2875,0.1322,0.205,0.2126,27.2358,2.2594,25.2398,18.7787,0.2657,8.43
10188.5,8.5,7.6598,2183.8435,4987.8174,2996.564,75.6031,83.6031,0.1331,0.2049,0.2128,24.2916,2.2589,22.1975,17.5402,0.2639,8.78
10189.0,8.5,7.693,2183.9253,4793.0024,2821.637,73.9528,81.9528,0.1336,0.2028,0.2103,21.7537,2.2668,19.7226,15.4272,0.2804,8.34
10189.5,8.5,7.6845,2184.0071,4323.834,2502.2144,74.1082,82.1082,0.1278,0.1992,0.2067,20.6308,2.2699,18.9491,14.4321,0.2904,8.38
10190.0,8.5,7.6979,2184.0889,3810.1667,2262.3428,75.1635,83.1635,0.1216,0.1906,0.1984,17.7723,2.284,16.2467,11.6141,0.3326,8.66
10190.5,8.5,7.6819,2184.1707,3467.5889,2063.3965,76.3731,84.3731,0.1231,0.1715,0.1796,15.0867,2.3329,13.9066,10.4043,0.4242,8.98
10191.0,8.5,7.7519,2184.2524,3319.231,1970.4421,81.5061,89.5061,0.1442,0.143,0.1589,12.8116,2.391,12.0594,9.3835,0.5231,17.74
10191.5,8.5,7.7321,2184.3345,3329.0957,1972.4452,86.8902,94.8902,0.1524,0.1395,0.1589,10.9968,2.3933,10.2788,8.023,0.5657,21.6
10192.0,8.5,7.7144,2184.4163,3418.696,2025.4941,91.3223,99.3223,0.1493,0.1547,0.1718,10.3389,2.3611,9.4223,7.5381,0.5183,19.0
10192.5,8.5,7.7232,2184.498,3560.3857,2090.2942,94.4576,102.4576,0.153,0.1585,0.1763,9.6569,2.3518,8.5431,6.8475,0.4652,19.87
10193.0,8.5,7.7467,2184.5798,3610.2537,2170.6602,96.252,104.252,0.1582,0.1443,0.1663,8.7365,2.376,7.8775,6.3543,0.4606,24.44
10193.5,8.5,7.7809,2184.6619,3616.3877,2206.7832,103.014,111.014,0.1548,0.1131,0.1424,8.7185,2.4231,8.1195,6.6643,0.5357,32.48
10194.0,8.5,7.8488,2184.7437,3570.094,2188.9114,110.8377,118.8377,0.1488,0.09,0.125,8.6587,2.4539,8.3311,6.8819,0.645,38.92
10194.5,8.5,7.8941,2184.8254,3573.3799,2150.1172,110.7982,118.7982,0.1485,0.0964,0.1299,8.1563,2.4429,7.8037,6.1328,0.6845,37.22
10195.0,8.5,7.7574,2184.9072,3581.8328,2124.0552,103.8205,111.8205,0.1491,0.1218,0.1482,7.2971,2.4066,6.8354,5.2055,0.6466,29.26
10195.5,8.5,7.737,2184.989,3609.6978,2132.8406,98.5502,106.5502,0.1502,0.1428,0.164,7.3117,2.3752,6.9722,5.4406,0.6059,23.47
10196.0,8.5,7.7332,2185.071,3669.2786,2175.6416,96.6258,104.6258,0.1521,0.1486,0.1686,7.3976,2.3671,7.1194,5.7439,0.5877,22.2
10196.5,8.5,7.7325,2185.1528,3680.5903,2207.2544,94.4492,102.4492,0.151,0.1478,0.1672,7.4661,2.3707,7.1675,6.0797,0.5588,21.57
10197.0,8.5,7.7396,2185.2346,3653.9666,2209.1069,93.9986,101.9986,0.1498,0.1425,0.1625,7.308,2.3804,6.8844,5.8194,0.5568,22.26
10197.5,8.5,7.7147,2185.3164,3617.5122,2195.9258,98.8342,106.8342,0.1571,0.118,0.1456,6.7743,2.4193,6.3129,5.3785,0.6026,30.69
10198.0,8.5,7.8998,2185.3984,3637.9653,2180.9595,112.0998,120.0998,0.1569,0.0857,0.1241,6.6603,2.46,6.3739,5.8569,0.6517,42.69
10198.5,8.5,7.9187,2185.4802,3661.499,2181.762,123.7513,131.7513,0.1679,0.0736,0.1215,6.1606,2.4666,5.9452,5.5402,0.6719,53.21
10199.0,8.5,7.9289,2185.562,3687.0015,2192.5425,125.3322,133.3322,0.1648,0.0564,0.1084,5.6923,2.4931,5.4508,5.0667,0.761,57.71
10199.5,8.5,8.0397,2185.6438,3610.7795,2186.0903,123.2142,131.2142,0.1578,0.0326,0.0881,5.6648,2.5349,5.4192,5.12,0.8893,61.62
10200.0,8.5,8.0385,2185.7256,3590.0129,2161.6055,122.3165,130.3165,0.1553,0.0362,0.0897,5.7104,2.5303,5.435,5.127,0.8394,59.45
10200.5,8.5,8.03,2185.8076,3620.3093,2129.7246,123.0154,131.0154,0.1587,0.0484,0.0999,5.6996,2.5093,5.4427,5.0432,0.7434,57.22
10201.0,8.5,8.0136,2185.8894,3710.0107,2131.3015,119.994,127.994,0.1546,0.0649,0.1102,5.8905,2.4857,5.7064,5.1209,0.6786,50.25
10201.5,8.5,7.9427,2185.9712,3801.5842,2170.3975,110.9514,118.9514,0.1533,0.0995,0.1336,6.2445,2.4377,6.0966,5.3057,0.6091,37.81
10202.0,8.5,7.7388,2186.053,3906.405,2201.948,98.4938,106.4938,0.1513,0.131,0.1547,6.7699,2.3963,6.6163,5.5866,0.5736,26.26
10202.5,8.5,7.7396,2186.135,3957.4443,2233.2075,88.6521,96.6521,0.146,0.1464,0.1637,7.2802,2.3781,7.0079,5.5946,0.5741,19.24
10203.0,8.5,7.7358,2186.2168,3917.7327,2251.2708,86.1269,94.1269,0.1478,0.159,0.1739,7.8062,2.3582,7.1574,5.261,0.5558,16.62
10203.5,8.5,7.7282,2186.2986,3930.408,2277.5417,86.7532,94.7532,0.1504,0.1698,0.1836,8.6016,2.3383,7.7204,5.5572,0.4919,15.3
10204.0,8.5,7.7269,2186.3804,3810.9575,2260.4182,86.3946,94.3946,0.1448,0.1696,0.1823,9.1922,2.338,8.1677,5.7676,0.4745,14.15
10204.5,8.5,7.7193,2186.4622,3659.8369,2211.7712,85.5196,93.5196,0.1486,0.162,0.1765,9.3183,2.3533,8.3271,5.918,0.4735,16.06
10205.0,8.5,7.7219,2186.5442,3475.572,2160.6189,84.5516,92.5516,0.1524,0.1518,0.1685,10.4635,2.3734,9.4751,6.6733,0.4859,18.54
10205.5,8.5,7.7234,2186.626,3473.5835,2145.8154,82.7408,90.7408,0.1522,0.1506,0.1671,10.4134,2.3773,9.1489,6.2365,0.4864,18.29
10206.0,8.5,7.7276,2186.7078,3496.8887,2132.0454,81.0075,89.0075,0.1535,0.1623,0.1767,10.7216,2.358,9.3032,6.4268,0.4631,15.96
10206.5,8.5,7.7243,2186.7896,3490.8691,2159.5945,81.621,89.621,0.1519,0.1704,0.1833,11.0657,2.3423,9.5641,6.5429,0.4318,14.31
10207.0,8.5,7.7218,2186.8713,3482.6604,2171.4551,83.781,91.781,0.152,0.1716,0.1848,11.0267,2.3381,9.5872,6.5492,0.4291,14.61
10207.5,8.5,7.72,2186.9534,3466.1492,2145.2053,84.5818,92.5818,0.1478,0.166,0.1795,11.3142,2.3468,10.0203,6.9523,0.4376,14.97
10208.0,8.5,7.714,2187.0352,3418.3359,2120.0498,83.1851,91.1851,0.1468,0.1547,0.1695,11.5912,2.3686,10.375,7.21,0.4665,16.5
10208.5,8.5,7.7156,2187.1169,3415.4744,2106.647,82.2842,90.2842,0.1478,0.1501,0.1657,11.2073,2.378,9.9253,6.9188,0.4747,17.34
10209.0,8.5,7.7011,2187.1987,3410.6589,2109.5208,81.4993,89.4993,0.148,0.1545,0.1692,11.3569,2.3708,10.1931,7.1802,0.4661,16.38
10209.5,8.5,7.7067,2187.2805,3453.0928,2137.1448,82.6573,90.6573,0.1442,0.1574,0.1712,11.0504,2.3637,9.8284,6.8969,0.4665,15.35
10210.0,8.5,7.7141,2187.3623,3481.3674,2161.3359,88.5337,96.5337,0.1448,0.1537,0.1695,11.9915,2.3649,10.6493,7.7534,0.47,17.54
10210.5,8.5,7.7165,2187.4443,3503.1707,2151.116,91.9457,99.9457,0.144,0.1493,0.1665,12.1654,2.3693,10.5679,7.5416,0.4655,19.06
10211.0,8.5,7.7085,2187.5261,3314.207,2149.8975,92.5052,100.5052,0.148,0.1563,0.1731,11.5868,2.3569,9.8589,6.6926,0.4486,18.73
10211.5,8.5,7.7012,2187.6079,3359.5144,2163.6462,93.5786,101.5786,0.1474,0.157,0.1738,11.5074,2.3545,9.9719,6.8085,0.4432,18.73
10212.0,8.5,7.7068,2187.6897,3418.8687,2172.7043,92.3063,100.3063,0.1409,0.1396,0.1579,12.1062,2.386,10.9174,7.379,0.4849,20.39
10212.5,8.5,7.7029,2187.7715,3381.1555,2169.9338,88.0186,96.0186,0.1365,0.1339,0.1514,10.8993,2.3997,9.6602,6.2703,0.5237,19.42
10213.0,8.5,7.6901,2187.8535,3237.2356,2171.4551,84.3074,92.3074,0.1372,0.1457,0.1605,11.2488,2.3822,9.942,6.4649,0.5025,16.44
10213.5,8.5,7.6839,2187.9353,3436.0466,2210.7156,82.6911,90.6911,0.1385,0.1532,0.1666,11.4023,2.3703,10.0969,6.5792,0.4724,14.96
10214.0,8.5,7.6916,2188.0173,3578.1575,2232.9441,81.3542,89.3542,0.1401,0.1516,0.1653,11.4193,2.3747,10.1904,6.7598,0.4695,15.26
10214.5,8.5,7.6928,2188.1006,3607.5103,2247.1099,80.7301,88.7301,0.1414,0.1347,0.1514,12.4532,2.4062,11.3096,7.9043,0.5091,18.53
10215.0,8.5,7.676,2188.1838,3590.9814,2244.5168,80.812,88.812,0.1456,0.1183,0.1388,13.423,2.4363,12.0614,8.6064,0.5575,22.77
10215.5,8.5,7.6613,2188.2671,3654.9524,2251.2874,80.1847,88.1847,0.143,0.13,0.1477,13.2796,2.4156,11.9213,8.6038,0.5304,19.68
10216.0,8.5,7.6409,2188.3501,3653.0381,2266.3953,78.2218,86.2218,0.1395,0.15,0.1633,13.5596,2.3804,12.3247,8.9239,0.478,14.69
10216.5,8.5,7.6543,2188.4333,3785.55,2284.2979,78.382,86.382,0.1424,0.1503,0.164,13.6087,2.3804,12.4157,8.998,0.4737,15.26
10217.0,8.5,7.6449,2188.5166,3834.0972,2287.052,81.2335,89.2335,0.1404,0.1386,0.1545,13.137,2.3986,11.959,8.6613,0.5003,17.7
10217.5,8.5,7.6466,2188.5999,3875.2888,2282.2776,81.666,89.666,0.1382,0.1346,0.1509,12.5814,2.405,11.4078,8.2529,0.5199,18.08
10218.0,8.5,7.6447,2188.6831,3732.3896,2252.9346,79.5978,87.5978,0.1357,0.1422,0.1563,12.4853,2.3927,11.2519,8.205,0.516,15.64
10218.5,8.5,7.6281,2188.7661,3623.335,2252.4651,79.0002,87.0002,0.1339,0.1521,0.1642,12.7262,2.3747,11.5121,8.4748,0.4903,13.38
10219.0,8.5,7.6368,2188.8494,3614.7581,2256.3772,82.4917,90.4917,0.1338,0.1583,0.1701,12.4117,2.3601,11.1341,7.8897,0.4676,13.07
10219.5,8.5,7.6367,2188.9326,3628.6707,2270.5586,85.2785,93.2785,0.1332,0.1622,0.1738,11.9066,2.3502,10.6135,7.451,0.456,12.9
10220.0,8.5,7.6214,2189.0159,3543.6917,2253.2163,82.8797,90.8797,0.1368,0.1595,0.1717,12.3802,2.3581,11.3209,8.3451,0.4558,13.54
10220.5,8.5,7.628,2189.0991,3518.7405,2230.0361,79.5038,87.5038,0.1392,0.1518,0.1649,12.3343,2.3759,11.2969,8.211,0.4703,14.6
10221.0,8.5,7.636,2189.1824,3507.29,2206.0244,79.5656,87.5656,0.1346,0.1529,0.165,11.9337,2.373,10.8344,7.8592,0.4825,13.53
10221.5,8.5,7.6345,2189.2654,3522.9258,2211.5178,80.5082,88.5082,0.1367,0.1632,0.1744,12.504,2.3534,11.3813,8.2949,0.4624,12.35
10222.0,8.5,7.6248,2189.3486,3427.2605,2222.7959,79.8984,87.8984,0.1351,0.1691,0.179,12.4709,2.3427,11.3198,8.2062,0.4549,10.95
10222.5,8.5,7.633,2189.4319,3455.9626,2233.4448,78.4634,86.4634,0.1347,0.1685,0.1781,12.4792,2.3451,11.431,8.3181,0.4645,10.68
10223.0,8.5,7.6383,2189.5151,3571.0852,2209.6597,78.1039,86.1039,0.1364,0.1658,0.176,12.5817,2.3508,11.4887,8.2631,0.4784,11.36
10223.5,8.5,7.6418,2189.5984,3543.3745,2184.1008,79.5897,87.5897,0.1412,0.1623,0.1741,12.3802,2.357,11.4844,8.0669,0.4953,13.19
10224.0,8.5,7.6427,2189.6814,3519.0535,2167.5222,79.9869,87.9869,0.1364,0.1596,0.1711,11.8738,2.3606,11.0794,7.6052,0.526,12.81
10224.5,8.5,7.6356,2189.7646,3504.2336,2156.3755,78.9676,86.9676,0.1342,0.1632,0.1736,11.4306,2.3543,10.5705,7.3646,0.541,11.55
10225.0,8.5,7.6334,2189.8479,3475.9443,2152.4512,80.1226,88.1226,0.1374,0.167,0.1776,10.6662,2.347,9.8716,6.9509,0.5471,11.78
10225.5,8.5,7.6522,2189.9312,3464.0024,2163.7661,85.9709,93.9709,0.1382,0.1642,0.1765,9.6007,2.347,8.7056,6.1763,0.5814,13.71
10226.0,8.5,7.659,2190.0144,3472.6377,2172.7166,97.1944,105.1944,0.1418,0.1547,0.1717,8.8785,2.3541,8.0687,6.0284,0.6121,18.83
10226.5,8.5,7.7364,2190.0984,3461.0955,2176.9858,108.2954,116.2954,0.152,0.1296,0.1562,8.4299,2.3886,7.7235,6.0935,0.632,29.53
10227.0,8.5,7.7595,2190.1824,3464.0261,2169.7024,112.9872,120.9872,0.156,0.082,0.1213,6.5071,2.4653,6.0275,5.209,0.7554,43.71
10227.5,8.5,7.9763,2190.2661,3494.1147,2153.5903,112.4235,120.4235,0.1529,0.0378,0.0867,6.2437,2.5385,6.0188,5.6865,1.0,54.39
10228.0,8.5,8.1128,2190.3501,3520.8423,2124.0449,111.7468,119.7468,0.1561,0.0212,0.0743,5.7361,2.5612,5.5962,5.4153,1.0,58.97
10228.5,8.5,8.1601,2190.4341,3566.3555,2093.72,112.8588,120.8588,0.1554,0.0238,0.0767,5.4323,2.5571,5.3119,5.1678,1.0,58.69
10229.0,8.5,8.1965,2190.5181,3616.6023,2111.9719,115.5143,123.5143,0.1539,0.0239,0.0775,5.001,2.556,4.8464,4.6226,1.0,59.55
10229.5,8.5,8.2057,2190.6018,3684.6216,2195.532,119.337,127.337,0.1546,0.021,0.0771,4.5415,2.5577,4.4413,4.2399,1.0,62.36
10230.0,8.5,8.2416,2190.6858,3876.0676,2219.5505,123.1787,131.1787,0.1746,0.0101,0.0757,4.1937,2.5638,4.1391,3.9927,1.0,72.84
10230.5,8.5,8.2425,2190.7698,4037.9795,2246.9458,125.2828,133.2828,0.1866,0.0031,0.0746,3.9971,2.5679,3.9714,3.8375,1.0,79.41
10231.0,8.5,8.2488,2190.8535,4057.897,2241.6213,124.0266,132.0266,0.1812,0.0046,0.0736,3.9185,2.5686,3.8947,3.7672,1.0,76.75
10231.5,8.5,8.2544,2190.9375,3995.2131,2217.6514,123.2148,131.2148,0.1837,0.0,0.0568,3.8799,2.5994,3.8547,3.7439,1.0,83.45
10232.0,8.5,8.2743,2191.0215,3919.3396,2161.6101,127.6268,135.6268,0.1857,0.0,0.024,3.9167,2.6605,3.8819,3.7885,1.0,100.0
10232.5,8.5,8.2967,2191.1055,3821.958,2085.3772,134.9813,142.9813,0.1894,0.0,0.0043,3.9565,2.6991,3.9379,3.8353,1.0,100.0
10233.0,8.5,8.2996,2191.1892,3740.7219,2034.0123,138.0454,146.0454,0.1849,0.0,0.0055,3.9791,2.6969,3.9816,3.8548,1.0,100.0
10233.5,8.5,8.2996,2191.2732,3709.3335,2000.688,137.0802,145.0802,0.1857,0.0,0.0192,3.9742,2.6717,3.9937,3.8912,1.0,100.0
10234.0,8.5,8.2752,2191.3572,3693.2473,2004.9373,137.2161,145.2161,0.176,0.0,0.0423,3.8721,2.6281,3.8924,3.8236,1.0,96.63
10234.5,8.5,8.278,2191.4412,3727.5696,2007.4701,140.9631,148.9631,0.1675,0.0,0.0688,3.8485,2.5796,3.8492,3.8362,1.0,85.41
10235.0,8.5,8.2732,2191.5249,3757.7581,1991.1599,144.4978,152.4978,0.16,0.0077,0.0802,3.896,2.5587,3.8562,3.8375,1.0,80.59
10235.5,8.5,8.2742,2191.6089,3775.8425,1990.5229,144.9208,152.9208,0.1605,0.005,0.0786,3.8286,2.5619,3.7733,3.6981,1.0,81.74
10236.0,8.5,8.2702,2191.6929,3802.3904,1992.222,147.3194,155.3194,0.1688,0.0,0.0664,3.5974,2.5856,3.5822,3.4398,1.0,91.72
10236.5,8.5,8.2828,2191.7769,3798.926,2012.2876,149.952,157.952,0.1836,0.0,0.0293,3.3508,2.6561,3.3595,3.2239,1.0,100.0
10237.0,8.5,8.2748,2191.8606,3822.1306,2014.2517,147.5287,155.5287,0.1988,0.0,0.0099,3.1586,2.6933,3.1625,3.1026,1.0,100.0
10237.5,8.5,8.2601,2191.9446,3785.0144,2022.1494,143.5833,151.5833,0.2403,0.0,0.0,3.0274,2.5999,3.0271,3.015,1.0,100.0
10238.0,8.5,8.2718,2192.0283,3774.8325,2029.5065,143.2892,151.2892,0.2859,0.0,0.0,3.0906,2.4944,3.0818,3.0543,1.0,100.0
10238.5,8.5,8.3041,2192.1116,3750.7522,2004.0922,145.5524,153.5524,0.2789,0.0,0.0,3.2578,2.4839,3.2265,3.1632,1.0,100.0
10239.0,8.5,8.3139,2192.1948,3587.0471,1846.2567,149.3448,157.3448,0.2688,0.0,0.0,3.1177,2.504,3.0533,2.9191,1.0,100.0
10239.5,8.5,8.3108,2192.2781,3461.0837,1846.2567,150.9025,158.9025,0.2733,0.0,0.0,2.7446,2.5101,2.6942,2.5869,1.0,100.0
10240.0,8.5,8.3039,2192.3613,3316.6343,1846.2567,148.8324,156.8324,0.271,0.0,0.0,2.6173,2.5056,2.6048,2.546,1.0,100.0
10240.5,8.5,8.2499,2192.4443,3191.3625,1846.2567,148.2404,156.2404,0.266,0.0,0.0,2.6079,2.4892,2.6157,2.5732,1.0,100.0
10241.0,8.5,8.2605,2192.5276,3116.0515,1846.2567,148.466,156.466,0.2645,0.0,0.0,2.6719,2.4783,2.6798,2.6362,1.0,100.0
10241.5,8.5,8.2888,2192.6108,3116.7141,1846.2567,148.6113,156.6113,0.2447,0.0,0.0,2.7558,2.4999,2.7475,2.6906,1.0,100.0
10242.0,8.5,8.2704,2192.6941,3182.6416,1846.2567,148.3812,156.3812,0.2256,0.0,0.0,2.85,2.5471,2.8708,2.8038,1.0,100.0
10242.5,8.5,8.3283,2192.7773,3249.7234,1846.2567,147.0488,155.0488,0.2096,0.0,0.0647,3.0371,2.594,3.1008,3.0443,1.0,100.0
10243.0,8.5,8.2932,2192.8606,3285.5483,1846.2567,147.221,155.221,0.2058,0.0,0.0511,3.2462,2.6184,3.3036,3.2695,1.0,100.0
10243.5,8.5,8.2865,2192.9438,3318.4685,1846.2567,144.3456,152.3456,0.2053,0.0,0.0494,3.4285,2.6207,3.4314,3.4316,1.0,100.0
10244.0,8.5,8.2714,2193.0271,3360.3511,1846.2567,137.894,145.894,0.2026,0.0,0.0327,3.7008,2.6495,3.7045,3.6587,1.0,100.0
10244.5,8.5,8.2965,2193.1104,3460.9583,1846.2567,134.9661,142.9661,0.2154,0.0,0.0,3.7859,2.754,3.8299,3.6875,1.0,100.0
10245.0,8.5,8.3,2193.1936,3596.3074,1846.2567,141.4229,149.4229,0.2291,0.0,0.0,3.4871,2.8043,3.5054,3.3933,1.0,100.0
10245.5,8.5,8.3038,2193.2769,3696.7097,1846.2567,151.5723,159.5723,0.2591,0.0,0.0,3.2763,2.6929,3.2781,3.2454,1.0,100.0
10246.0,8.5,8.2817,2193.3601,3774.3186,1846.2567,152.1025,160.1025,0.2944,0.0,0.0,3.235,2.5651,3.1909,3.197,1.0,100.0
10246.5,8.5,8.2891,2193.4431,3798.0029,1846.2567,147.3328,155.3328,0.2821,0.0,0.0,3.4177,2.4452,3.342,3.2885,1.0,100.0
10247.0,8.5,8.2698,2193.5264,3732.8652,1846.2567,147.6339,155.6339,0.2523,0.0,0.0,3.253,2.3314,3.1659,3.011,1.0,100.0
10247.5,8.5,8.2466,2193.6096,3537.9001,1846.2567,145.595,153.595,0.2547,0.0,0.0,2.9363,2.3697,2.8917,2.7387,1.0,100.0
10248.0,8.5,8.2628,2193.6929,3298.5264,1846.2567,141.6543,149.6543,0.2537,0.0,0.0,2.6903,2.4871,2.6907,2.5851,1.0,99.48
10248.5,8.5,8.3114,2193.7761,3091.1587,1846.2567,142.9369,150.9369,0.2361,0.0084,0.0984,2.5654,2.5349,2.58,2.5191,1.0,100.0
10249.0,8.5,8.2343,2193.8594,3014.479,1846.2567,145.9614,153.9614,0.2209,0.0061,0.0961,2.6809,2.5379,2.6972,2.6827,1.0,100.0
10249.5,8.5,8.2261,2193.9426,3017.3767,1846.2567,145.9203,153.9203,0.2167,0.0076,0.0966,2.9515,2.5364,2.9362,2.9005,1.0,98.97
10250.0,8.5,8.2161,2194.0259,3107.0808,1846.2567,142.1814,150.1814,0.1898,0.0177,0.0946,3.1966,2.5358,3.1326,3.0444,1.0,85.53
10250.5,8.5,8.1947,2194.1091,3216.7202,1846.2567,134.6333,142.6333,0.0836,0.0284,0.0673,3.4271,2.5294,3.3234,3.1743,1.0,43.18
10251.0,8.5,8.1846,2194.1924,3260.1545,1846.2567,113.507,121.507,0.0654,0.0491,0.0728,3.4708,2.5151,3.3456,3.146,1.0,26.3
10251.5,8.5,8.1012,2194.2756,3295.1812,1846.2567,84.6327,92.6327,0.076,0.0744,0.0891,3.4822,2.5,3.393,3.166,1.0,16.37
10252.0,8.5,7.9249,2194.3589,3376.3091,1846.2567,65.3779,73.3779,0.0873,0.1021,0.1109,3.5657,2.469,3.5065,3.2226,1.0,9.75
10252.5,8.5,7.7325,2194.4419,3402.177,1846.2567,59.3554,67.3554,0.0897,0.1255,0.1305,3.7975,2.4306,3.7495,3.4577,1.0,5.46
10253.0,8.5,7.7383,2194.5251,3401.4895,1846.2567,60.2293,68.2293,0.0881,0.1316,0.1359,4.2209,2.4165,4.1601,3.8858,1.0,4.82
10253.5,8.5,7.7358,2194.6084,3407.8638,1892.8431,63.2302,71.2302,0.0868,0.1218,0.1275,4.9271,2.4334,4.8535,4.5247,1.0,6.32
10254.0,8.5,7.7376,2194.6917,3433.3179,1952.8197,66.8554,74.8554,0.0855,0.0974,0.1068,5.8106,2.476,5.751,5.4301,1.0,10.45
10254.5,8.5,8.0576,2194.7749,3560.3318,2054.199,70.3174,78.3174,0.084,0.0736,0.0871,6.6979,2.5166,6.6628,6.3887,1.0,14.95
10255.0,8.5,8.1484,2194.8582,3705.1038,2175.8574,72.6467,80.6467,0.0807,0.0619,0.0763,7.2004,2.5325,7.1378,6.7547,1.0,18.04
10255.5,8.5,8.1773,2194.9414,3877.0437,2274.1125,73.823,81.823,0.0809,0.0533,0.0694,7.6199,2.5472,7.5609,7.1731,1.0,20.09
10256.0,8.5,8.16,2195.0247,4061.1841,2381.9646,74.4317,82.4317,0.0815,0.0443,0.0621,8.0627,2.5632,8.0108,7.6696,1.0,22.25
10256.5,8.5,8.2356,2195.1079,4223.7949,2477.0781,75.0913,83.0913,0.081,0.043,0.0611,8.1291,2.5647,8.0405,7.6839,1.0,22.55
10257.0,8.5,8.2502,2195.1912,4379.3042,2563.2939,74.1626,82.1626,0.0799,0.045,0.0622,8.0304,2.5619,7.9189,7.545,1.0,21.62
10257.5,8.5,8.2618,2195.2744,4400.7261,2614.1729,72.551,80.551,0.0776,0.0488,0.0647,8.1608,2.5559,8.0972,7.69,1.0,19.85
10258.0,8.5,8.2558,2195.3577,4417.1157,2553.2041,72.5525,80.5525,0.0776,0.0537,0.0689,7.8796,2.5469,7.8487,7.42,1.0,18.88
10258.5,8.5,8.2499,2195.4407,4428.6558,2556.5063,72.1298,80.1298,0.0814,0.0533,0.0692,7.4663,2.5488,7.4894,7.1904,1.0,19.77
